date,msci,lmex,copper,aluminum,nickel,tin,zinc,lead
08-06-00,123,1238.62,1716.5,1455,8669,5380,1096.75,419
09-06-00,122.973,1244.31,1728.25,1469.5,8514,5450,1100,424
12-06-00,123.517,1224.73,1712.25,1445.5,8107,5475,1084.5,420
13-06-00,122.95,1245.04,1737.5,1472,8340,5460,1100.5,420.75
14-06-00,124.317,1252.77,1747.5,1492.5,8180,5500,1108.25,421
15-06-00,123.595,1277.99,1748.5,1553.25,8400,5515,1107.8,418.75
16-06-00,124.467,1287.78,1780.85,1565.35,8069,5525,1130.4,419.25
19-06-00,123.216,1287.26,1783.75,1552.25,8230,5475,1137.5,416.75
20-06-00,122.406,1274.09,1765,1537.25,8005,5475,1125.5,417
21-06-00,121.348,1281.08,1777.5,1559.5,7820,5490,1120.75,416.25
22-06-00,121.145,1285.51,1781,1557.25,8075,5490,1131.5,416.5
23-06-00,122.166,1269.91,1756,1544.25,7815,5515,1120.25,415.5
26-06-00,121.308,1291.53,1782,1579.25,7920,5510,1137.25,417.75
27-06-00,123.214,1282.47,1772.75,1557.5,7950,5515,1138,418
28-06-00,123.688,1294.74,1786.75,1577.5,8040,5500,1142.25,420.75
29-06-00,123.368,1283.12,1760.25,1560,8175,5490,1140.75,424.5
30-06-00,123.535,1287.72,1773,1559.5,8290,5465,1139.5,437
03-07-00,124.375,1288.08,1777.5,1558.5,8315,5465,1133.5,443
04-07-00,124.64,1282.41,1767.5,1555.75,8200,5465,1128.5,432.75
05-07-00,122.506,1289.6,1766,1568.25,8370,5450,1129.25,435
06-07-00,122.132,1278.63,1745,1556,8360,5420,1120,434
07-07-00,121.759,1275.62,1745.25,1543.5,8370,5450,1122,438.75
10-07-00,123.529,1281.68,1763.25,1546.5,8410,5390,1114,446.5
11-07-00,125.577,1293.12,1770.25,1572,8480,5390,1126,441.25
12-07-00,125.8,1296.85,1784.75,1573.75,8418,5300,1128.75,450.5
13-07-00,125.216,1298.29,1782.5,1570.2,8400,5300,1122.5,458
14-07-00,125.606,1291.82,1775.75,1569.5,8090,5300,1121.05,461
17-07-00,125.147,1304.2,1809,1583.5,8015,5275,1125.75,455
18-07-00,123.752,1309.51,1810.75,1591.75,8172,5285,1124.5,450.25
19-07-00,122.447,1306.45,1807.5,1572,8272,5325,1145,451.4
20-07-00,122.31,1307.15,1811,1574.25,8185,5315,1151.25,452.75
21-07-00,122.82,1311.46,1842,1568,8107,5320,1147.75,458
24-07-00,122.876,1318.49,1854.5,1574.25,8230,5330,1150.75,459.5
25-07-00,122.918,1313.67,1846,1568.5,8155,5330,1151,470.25
26-07-00,122.661,1302.18,1841,1556,7793,5330,1144.75,464
27-07-00,122.402,1304.96,1854,1550.75,7856,5265,1152.5,472.5
28-07-00,120.647,1302.66,1854,1551.25,7670,5265,1161,468.5
31-07-00,120.407,1304.18,1858.5,1547.25,7803,5265,1154,472
01-08-00,121.375,1302.28,1862.25,1545.5,7633,5265,1161.25,469.5
02-08-00,122.193,1303.32,1864.5,1550.5,7621,5245,1154,469.25
03-08-00,121.483,1292.4,1849.25,1539.5,7495,5245,1145,465.5
04-08-00,121.968,1292.46,1846.5,1543,7449,5245,1144.5,471
07-08-00,123.355,1292.47,1853.5,1536.75,7460,5270,1148,470.75
08-08-00,124.243,1285.16,1845,1520.25,7510,5273,1144,475
09-08-00,123.456,1282.81,1858.75,1509,7437,5252,1137,475.75
10-08-00,124.054,1289.08,1852,1513.5,7557,5254,1153,473.75
11-08-00,125.142,1291.27,1843.1,1519.1,7722,5243,1162.75,479.5
14-08-00,125.628,1302.2,1857.5,1528.75,7855,5255,1186,479.4
15-08-00,126.132,1289.27,1858.25,1531.25,8020,5275,1194,479
16-08-00,126.99,1299.53,1853.75,1516.5,8025,5285,1183,474
17-08-00,126.759,1304.72,1860.25,1526.5,8010,5303,1186,472.75
18-08-00,125.642,1303.08,1861.5,1519.25,8095,5304,1183,468.5
21-08-00,124.865,1293.77,1836.5,1510.5,8025,5304,1187.5,471
22-08-00,125.124,1309.17,1846.5,1526.5,8430,5341,1196.5,474
23-08-00,125.497,1307.61,1844.5,1520.5,8555,5367,1181,476
24-08-00,126.175,1310.3,1850,1525.75,8530,5446,1185,472
25-08-00,126.574,1307.12,1848.25,1515,8625,5418,1180.25,472
28-08-00,126.261,1307.12,1848.25,1515,8625,5418,1180.25,472
29-08-00,125.029,1329.22,1884,1544,8740,5420,1196.5,473.5
30-08-00,124.726,1337.98,1890.5,1565.75,8795,5390,1191,472.25
31-08-00,124.566,1335.89,1895,1567,8670,5367,1189,462.5
01-09-00,125.424,1336.89,1901.25,1567,8505,5382,1205.25,467
04-09-00,126.228,1342.62,1916,1572.25,8396,5431,1225,466
05-09-00,126.269,1352.44,1929.5,1584.5,8540,5505,1219,469.25
06-09-00,126.367,1359.61,1927.5,1616.75,8398,5492,1216.5,471
07-09-00,125.272,1360.79,1937,1614.5,8410,5507,1223.5,470.25
08-09-00,125.914,1374.44,1960,1626.25,8700,5516,1248,468.5
11-09-00,124.859,1368.49,1957.5,1613.75,8692,5535,1241,465
12-09-00,123.209,1385.37,1983,1636.95,8763,5543,1264.25,467.75
13-09-00,123.194,1387.29,1998.5,1636,8683,5522,1249,478.25
14-09-00,121.588,1384.18,1996,1625,8662,5504,1245.4,490
15-09-00,120.011,1376.38,1987,1613,8634,5519,1220.1,494.75
18-09-00,118.275,1368.29,1970.25,1608.5,8580,5481,1230,485
19-09-00,116.055,1365.78,1970,1618,8370,5477,1203,485
20-09-00,114.47,1351.87,1948.5,1588.25,8510,5461,1214,496
21-09-00,113.445,1359.89,1966,1591,8640,5506,1234.5,509
22-09-00,113.21,1369.69,1986,1597,8830,5503,1223,514.5
25-09-00,112.965,1376.05,1994,1604,8890,5521,1235,522
26-09-00,112.641,1359.82,1969.75,1578.75,8903,5452,1205.5,509
27-09-00,112.636,1360.82,1965,1592,8860,5369,1194,511
28-09-00,113.124,1353.29,1960,1585,8610,5338,1177,503.5
29-09-00,113.796,1355.09,1977,1579.75,8545,5344,1182,506
02-10-00,113.429,1331.68,1946,1546.5,8230,5321,1164,504
03-10-00,114.724,1324.58,1934.75,1525,8410,5360,1151.75,513.5
04-10-00,115.128,1319.97,1928.5,1530,8230,5359,1139.25,503
05-10-00,113.829,1330.93,1961.5,1540,8300,5349,1151,491
06-10-00,113.436,1318.82,1947.95,1526.75,8160,5313,1139,469.25
09-10-00,113.395,1301.55,1927.25,1510.25,7970,5279,1099.25,475.5
10-10-00,113.852,1314.9,1950.75,1525.5,8055,5314,1099,489
11-10-00,111.534,1310.81,1935,1536,7820,5324,1102.25,491
12-10-00,110.072,1297.1,1914.25,1514,7745,5316,1097.5,487.25
13-10-00,108.946,1305.9,1927,1524.25,7800,5293,1103.4,496
16-10-00,108.435,1291.53,1920,1515.5,7320,5273,1074,490.5
17-10-00,108.018,1270.12,1896.75,1477,7220,5263,1060.5,476.5
18-10-00,105.988,1265.15,1873.25,1481.75,7235,5256,1059.5,464.5
19-10-00,105.523,1273.44,1883.25,1496.5,7369,5260,1062,471
20-10-00,106.064,1268.91,1864.5,1493.5,7480,5239,1064.25,479
23-10-00,107.029,1269.5,1864.25,1495,7425,5243,1068,480.25
24-10-00,108.008,1271.8,1873,1490.25,7380,5237,1076.5,483
25-10-00,106.218,1253.6,1842.25,1469.25,7315,5217,1060.25,469.25
26-10-00,106.31,1228.32,1803.5,1443,7010,5125,1048.5,471.75
27-10-00,107.715,1239.21,1825,1449.5,7235,5113,1052.75,477
30-10-00,110.412,1243.44,1817.5,1460.75,7245,5197,1067,485.25
31-10-00,112.135,1258.18,1840,1476.75,7360,5211,1075.5,497.5
01-11-00,113.784,1244.39,1810,1459,7330,5142,1087,470
02-11-00,113.678,1247.85,1813.5,1457.25,7500,5178,1089.25,471
03-11-00,113.847,1255.87,1818.5,1476.75,7518,5228,1081.1,479
06-11-00,114.634,1247.29,1802.25,1471.75,7300,5284,1078.5,478.75
07-11-00,114.556,1245.18,1790,1469,7410,5315,1073.5,476.75
08-11-00,113.643,1254.66,1800.5,1484.7,7495,5314,1086.25,481.25
09-11-00,112.936,1257.33,1819,1473.45,7485,5302,1068.59,478.75
10-11-00,112.321,1242.4,1796.5,1454.85,7430,5271,1055.42,470.25
13-11-00,111.002,1225.68,1768.5,1446.25,7070,5255,1049.5,451.5
14-11-00,111.415,1242.2,1785.5,1469.5,7445,5290,1052.75,456
15-11-00,111.748,1242.28,1785.5,1478,7225,5316,1050.5,460.25
16-11-00,110.528,1227.51,1773,1447.25,7055,5236,1052.25,463.5
17-11-00,109.195,1231.8,1779.75,1450.25,7180,5284,1044,460
20-11-00,107.791,1230.08,1770.75,1454.75,7180,5279,1040.5,453.75
21-11-00,108.137,1240.11,1780,1475.75,7300,5292,1038,450.75
22-11-00,107.449,1237.72,1767.5,1483.25,7275,5265.75,1035.25,455.75
23-11-00,107.008,1235.92,1766,1480.5,7230,5245,1041.75,456.5
24-11-00,107.76,1250.63,1787.25,1497.5,7360,5240,1056.75,466
27-11-00,109.903,1265.01,1813.25,1509.25,7610,5254,1051,469.5
28-11-00,110.738,1269.49,1828.5,1514,7500,5261,1056,465
29-11-00,110.672,1266.9,1828.75,1510.5,7420,5294,1052.25,467.25
30-11-00,110.688,1259.49,1818.75,1498.25,7395,5280,1050.5,467.25
01-12-00,113.068,1265.55,1826.75,1509,7455,5291,1051,464.5
04-12-00,115.795,1267.06,1835.75,1511.75,7448,5266,1045.75,460
05-12-00,116.966,1273.54,1853,1513,7514,5276,1053.5,461.5
06-12-00,118.75,1277.67,1856.25,1522,7523,5287,1054.5,462
07-12-00,118.164,1298.51,1872.5,1564.25,7705,5270,1075.5,467
08-12-00,120.183,1313.03,1900.25,1586.1,7608,5270,1095.5,464
11-12-00,121.324,1325.49,1911,1625.5,7438,5219,1096.25,459.1
12-12-00,120.317,1306.51,1881.5,1597.5,7390,5209,1083.5,449.1
13-12-00,119.276,1301.76,1879.5,1596.25,7120,5238,1082.25,450.75
14-12-00,117.575,1312.34,1888.5,1614.6,7201,5261,1085.5,454.75
15-12-00,116.372,1309.28,1886,1609.25,7211,5266,1074.45,453
18-12-00,117.072,1295.59,1854.75,1599.5,7160,5240,1064,450.5
19-12-00,118.124,1296.11,1856,1600.75,7200,5219.5,1066,453.5
20-12-00,117.32,1276.17,1833.25,1561,7243,5208,1038.5,460
21-12-00,117.152,1270.51,1823.25,1551.5,7310,5211,1042.5,473.5
22-12-00,119.776,1274.22,1826.75,1559.4,7245,5193,1045.9,484
25-12-00,120.033,1274.22,1826.75,1559.4,7245,5193,1045.9,484
26-12-00,120.258,1274.22,1826.75,1559.4,7245,5193,1045.9,484
27-12-00,121.064,1265.82,1815.25,1558.5,7085,5150,1028,475
28-12-00,121.215,1270.1,1818,1572.75,7085,5130,1032.5,474.25
29-12-00,120.708,1264.89,1808,1568.75,7110,5130,1025.5,474.25
01-01-01,120.727,1264.89,1808,1568.75,7110,5130,1025.5,474.25
02-01-01,120.106,1241.3,1746.25,1552.5,6935,5110,1011.5,468.25
03-01-01,119.442,1213.2,1716.75,1515.5,6370,5074,1012,471
04-01-01,122.211,1225.5,1750.5,1519,6569,5073,1015,474.25
05-01-01,121.65,1224.7,1740.25,1527.5,6607,5095,1011,467.25
08-01-01,122.359,1253.6,1775,1578,6734,5135,1028.5,475.6
09-01-01,121.093,1254.3,1783.25,1572.25,6796,5198,1023,475.25
10-01-01,120.291,1260.4,1779.75,1591,6947,5256,1023.65,471.25
11-01-01,119.214,1262.7,1795,1597.5,7140,5264,1031.75,464
12-01-01,119.588,1272.1,1807.5,1632.5,7325,5231,1044.95,467.5
15-01-01,119.539,1265.5,1800.75,1626,7145,5217,1040.5,460.75
16-01-01,120.611,1243.1,1754,1587,6995,5196,1030.75,450.25
17-01-01,120.003,1259.4,1776,1609,7320,5192,1026.75,458.5
18-01-01,121.711,1282.8,1835,1661,7415,5213,1031.75,465.75
19-01-01,120.894,1278.8,1823,1648.5,7278,5214,1037.25,481
22-01-01,121.793,1283.2,1834.75,1642.5,7265,5179,1048.75,489.5
23-01-01,122.232,1286,1828,1659,7089,5185,1045,498.5
24-01-01,121.275,1275.5,1799.75,1644.5,7080,5155,1033,492.75
25-01-01,121.6,1278.7,1801.5,1661,7005,5154,1042.5,490.5
26-01-01,121.634,1282.3,1796,1700,6720,5141,1045.5,496
29-01-01,121.867,1280.4,1781.5,1686,6780,5115,1046.25,497.5
30-01-01,123.452,1288.9,1791,1711,6935,5135,1050,503
31-01-01,125.708,1289.7,1799.75,1716,7020,5175,1039.75,509
01-02-01,128.974,1281.6,1804.75,1700,6845,5159,1033,508
02-02-01,128.415,1278.2,1795,1687,6920,5140,1038,494.5
05-02-01,127.73,1267.1,1777,1653.25,6850,5134,1028,487.25
06-02-01,127.849,1264.8,1774,1620,6870,5118,1037.5,488
07-02-01,126.705,1266.8,1778,1619,6900,5120,1024,494
08-02-01,126.692,1275.7,1779.5,1642.5,6850,5118,1038,513.5
09-02-01,127.231,1259.3,1763.5,1627.25,6490,5108,1021.25,503
12-02-01,127.598,1256.6,1761,1618,6586,5118,1015.5,501.25
13-02-01,126.749,1262.6,1778.25,1614.5,6667,5168,1011,507
14-02-01,126.295,1253.3,1765.25,1601,6507,5157,1015.25,500
15-02-01,127.748,1259.4,1784.5,1612.25,6424,5147,1021.25,507.75
16-02-01,127.041,1262.5,1777,1618.25,6444,5151,1013.75,506.75
19-02-01,127.318,1249.5,1762.75,1590,6270,5139.5,1014.25,506
20-02-01,127.235,1250.5,1761.5,1590.25,6380,5114,1013,502
21-02-01,126.141,1235.9,1742.5,1566.5,6300,5088,1008.25,498
22-02-01,126.704,1223.5,1735,1540,6185,5090,1009.5,492
23-02-01,126.568,1219.4,1728,1532.75,6210,5091,1014.5,495
26-02-01,128.483,1238.8,1749.75,1568,6398,5095,1024.5,503
27-02-01,130.707,1237.5,1747.25,1566,6390,5074,1021,510
28-02-01,129.808,1244.6,1758,1573.75,6450,5095,1029.75,517
01-03-01,130.266,1248.3,1786.5,1557.5,6475,5120,1037.5,512.5
02-03-01,130.287,1252,1793,1569.75,6390,5129,1033,507
05-03-01,131.337,1260.8,1820.25,1574,6312,5145,1035,512.5
06-03-01,130.956,1264.2,1824.5,1579,6275,5103,1036.25,509.5
07-03-01,131.025,1249.5,1804,1549,6170,5081,1020.25,518
08-03-01,132.473,1236.7,1779.5,1536,6035,5068,1012,515.75
09-03-01,130.867,1240.5,1790.25,1530,6230,5073,1012,522.75
12-03-01,128.623,1234.1,1777.25,1522,6260,5078,1004.5,516.5
13-03-01,126.442,1228.7,1763.5,1520.75,6222,5058,999.5,505
14-03-01,122.697,1221.8,1748.25,1516.5,6162,5052.5,996.5,499.5
15-03-01,122.033,1221.5,1747.25,1510.2,6079,5012,1000.25,499.5
16-03-01,119.4,1204.7,1729,1475.1,5973,5008,1001.95,503
19-03-01,121.071,1207,1712.75,1487,6190,5017,1010.5,500
20-03-01,121.942,1211.2,1724.75,1494,6215,5041,997,492.5
21-03-01,120.619,1206.2,1710,1486,6330,5033,997,486
22-03-01,117.563,1197.2,1694,1471.75,6305,5057,999,483
23-03-01,117.343,1203.2,1701,1489.5,6220,5051,998.5,491
26-03-01,119.287,1190.7,1694.5,1471.25,5950,5020,991,483
27-03-01,120.669,1205.1,1709.5,1498,6063,5025,989.75,483
28-03-01,120.07,1187.6,1680.5,1473,5960,5019,986.5,477.5
29-03-01,118.523,1189.1,1677,1485.5,5963,4937,988,478
30-03-01,118.306,1177.2,1660.25,1471.75,5855,4964,977.5,479
02-04-01,117.222,1175,1656.5,1461.5,6030,5004,967.5,475
03-04-01,116.179,1172.9,1649.25,1462.75,6010,4997,974,472.25
04-04-01,117.824,1183.5,1667,1476,6092,4996,982.75,479
05-04-01,120.28,1189,1674,1482,6225,4972,987,481.5
06-04-01,120.511,1168.6,1637,1453,6223,4959,974.25,479
09-04-01,121.614,1180.1,1652.25,1469.75,6380,4959,971,480
10-04-01,124.939,1197.2,1673,1502.8,6433,4954,971,485
11-04-01,126.074,1191.2,1670,1491.8,6388,4948,974.7,487.75
12-04-01,126.584,1197.9,1672.25,1492.75,6475,4921,978,484
13-04-01,126.793,1197.9,1672.25,1492.75,6475,4921,978,484
16-04-01,126.944,1197.9,1672.25,1492.75,6475,4921,978,484
17-04-01,126.363,1194.9,1662,1491.5,6535,4908,967.25,478.75
18-04-01,128.004,1210.9,1701.75,1511.75,6430,4918,971,479.25
19-04-01,129.492,1202,1676.25,1509.75,6442,4935,965,476
20-04-01,130.753,1210.8,1687,1529,6487,4951,967.25,475.5
23-04-01,130.53,1195.8,1657,1514,6405,4919,959.25,473.25
24-04-01,130.715,1193.4,1655,1513,6335,4925,960.5,472.5
25-04-01,131.457,1208.3,1670.25,1537.25,6560,4910,967,472.5
26-04-01,133.261,1209.7,1667.5,1548,6526,4925,966.75,474.25
27-04-01,133.494,1205.6,1659.5,1543.75,6560,5002,958,470.25
30-04-01,134.28,1211.1,1670.75,1555.75,6562,5007,952,467.5
01-05-01,135.386,1217.3,1690.75,1556.75,6593,5031,957.5,461
02-05-01,134.861,1229.1,1707.25,1582.75,6678,5054,959.75,460
03-05-01,133.846,1230.6,1710.75,1585,6770,5036,959.75,461.5
04-05-01,134.697,1219.1,1690.5,1576.5,6670,5023,949.25,462
07-05-01,134.631,1219.1,1690.5,1576.5,6670,5023,949.25,462
08-05-01,133.23,1209.3,1670,1568.25,6620,5025,940.75,455.7
09-05-01,134.874,1203.3,1652,1555,6707,5021,946.25,461.65
10-05-01,136.259,1201.7,1654,1537.85,6879,5006,942.15,462.85
11-05-01,135.047,1215.6,1661.25,1566.3,7379.5,4999,944.95,464
14-05-01,134.43,1198.8,1639,1535,7230,4970,933,463.5
15-05-01,135.942,1200.7,1648,1530,7365,4953,931.25,475.5
16-05-01,139.942,1209.8,1653.5,1547.5,7492,4938,935,462.5
17-05-01,142.87,1213.6,1668,1543,7435,4909,944.5,464
18-05-01,143.4,1226.1,1697,1548.5,7330,4943,945,483
21-05-01,145.596,1236.4,1734.25,1547.25,7322,4908,939.25,480
22-05-01,143.161,1224.2,1715,1529.5,7255,4873,931.75,477
23-05-01,141.369,1218.6,1711.25,1515.5,7210,4875,931.5,470.25
24-05-01,139.663,1230.6,1732.5,1537,7195,4915,932.75,473.25
25-05-01,139.013,1226.4,1722.5,1530.25,7305,4890,921.5,470
28-05-01,139.603,1226.4,1722.5,1530.25,7305,4890,921.5,470
29-05-01,138.578,1207.7,1694.75,1500.25,7200,4865,916.75,466
30-05-01,136.72,1207.4,1685.75,1507.75,7130,4865,921,466
31-05-01,136.366,1190.4,1656,1490,7050,4836,913,462.5
01-06-01,136.464,1189.8,1654.5,1499.75,7009,4890,911.5,449.35
04-06-01,136.864,1187.2,1649.75,1491,7053,4975,906,449
05-06-01,137.185,1199.1,1672,1498.5,7208,5051,913.75,449.5
06-06-01,135.503,1198.4,1668.1,1500,7209,5002,915,454
07-06-01,135.425,1190.8,1655.5,1502,7095,4969,902,450.25
08-06-01,135.303,1179.5,1629,1493.75,6990,4895,903.75,446.5
11-06-01,134.128,1171.4,1620,1478,6955,4911,901.25,445.25
12-06-01,131.897,1164.4,1601.75,1477.5,6886,4876,893.25,441
13-06-01,131.321,1161.8,1601,1470.75,6786,4909,899.9,445.5
14-06-01,129.906,1173.9,1613.75,1482.5,6807,4885,908.55,446.75
15-06-01,128.587,1159.7,1592.75,1462.25,6693,4810,906,444.85
18-06-01,127.372,1158,1592.75,1467.75,6525,4767,899,440.25
19-06-01,127.696,1163.1,1610,1468.75,6635,4815,897.5,440.5
20-06-01,126.333,1146.4,1590.5,1453.25,6372,4708,890.5,435
21-06-01,127.248,1142.2,1593.5,1445.25,6340,4714.5,885.75,437.25
22-06-01,127.271,1146.7,1598,1455.75,6293.5,4699,887.75,441
25-06-01,126.185,1140.6,1582.25,1444,6385,4735,884.25,441.75
26-06-01,126.494,1144.6,1585,1451.5,6345,4735,886.5,446.75
27-06-01,126.776,1149.6,1593.5,1457,6330,4735,894.5,450
28-06-01,126.455,1132.9,1566.75,1442.5,6165,4712,875.5,448.25
29-06-01,126.945,1128,1550.5,1448.75,6084,4644,875,441
02-07-01,128.202,1135.8,1570.75,1461,6085,4634,874,438.5
03-07-01,128.214,1127.5,1569,1444.5,6060,4624,863,431
04-07-01,127.666,1124.8,1556.25,1443.25,6075,4558,866,433
05-07-01,126.329,1115.4,1546.5,1425.6,6030,4514,864.5,436.75
06-07-01,124.211,1120,1551.5,1432,6110,4523,865,445.5
09-07-01,124.022,1113.7,1548.85,1416.4,6070,4511,860.8,452.85
10-07-01,123.482,1122,1555.35,1435,6095,4520,859.35,452.5
11-07-01,123.025,1120.8,1556.6,1430.45,6108,4475,862.4,452.5
12-07-01,124.575,1121.1,1543,1433.55,6094,4470,855.65,452.75
13-07-01,125.757,1115.6,1542.35,1427.7,5979,4414.5,849.7,450.75
16-07-01,123.572,1112.5,1544.25,1425.75,5940,4352,839.5,448.25
17-07-01,121.653,1124.4,1565,1434.5,6077,4332,848.5,452.75
18-07-01,122.384,1120.2,1545,1427,6088,4380,850.35,456.25
19-07-01,122.18,1106.9,1514.75,1419,6015,4291.5,846.5,462.25
20-07-01,121.351,1107.4,1518.75,1415.5,5992,4232,850.5,480.5
23-07-01,119.744,1092.4,1484.5,1407,5905,4063,846.75,476.75
24-07-01,117.013,1092,1491,1399.5,5850,4123,852.25,480.5
25-07-01,116.415,1076.3,1469.5,1381.75,5647,4080,844.5,475.5
26-07-01,117.244,1086.1,1485.3,1393.25,5723,4153,844.75,494.75
27-07-01,117.974,1084.2,1478,1387.25,5810,4154,845.06,503.75
30-07-01,117.938,1079.7,1474.25,1383,5746,4077,843,496
31-07-01,118.798,1080.5,1478.5,1386.5,5677,4077,840.5,493.5
01-08-01,119.441,1076.3,1479.5,1374.5,5490,3887,832,486.5
02-08-01,120.01,1080.2,1488.5,1378.15,5665,4100,842.75,498
03-08-01,119.89,1072.8,1468.5,1376.5,5657,4024,840.1,488.75
06-08-01,119.041,1063.5,1461,1367.25,5581,3803.25,829.9,479.25
07-08-01,117.971,1059.1,1455.25,1364.1,5490,3778,822,486.75
08-08-01,116.867,1048.6,1442.4,1354.75,5235,3778,821.75,488.5
09-08-01,116.488,1055.6,1437.75,1357.75,5271,3798,824,489.5
10-08-01,116.932,1058,1438.4,1362.9,5240,3931.5,825,493.5
13-08-01,117.349,1050.1,1433.75,1346.5,5295,3931.5,812.25,485.5
14-08-01,117.401,1061.2,1445.25,1361.25,5379,3857,832.5,489.25
15-08-01,118.449,1061.1,1435.5,1364,5492,3887,830.75,488.25
16-08-01,118.42,1073.5,1459.25,1386,5490,3887,832,486.5
17-08-01,118.819,1091.6,1487.75,1396.5,5763,3989,857,495.25
20-08-01,118.824,1081.9,1482.75,1380.5,5678,3972,843.75,490.5
21-08-01,119.132,1069.1,1466,1373.25,5620,3831,814.5,471.5
22-08-01,120.86,1081.1,1477.25,1396.25,5664,3852,826.25,467
23-08-01,121.694,1086.3,1494,1400,5630,3843,835.25,474.75
24-08-01,123.528,1089.4,1493.25,1408.25,5649,3884.5,836.5,478
27-08-01,123.926,1089.4,1493.25,1408.25,5649,3884.5,836.5,478
28-08-01,123.359,1084.3,1493.25,1395.75,5649,3884.5,836.5,478
29-08-01,122.528,1088.4,1502.25,1403.5,5610,3928,824.75,472.25
30-08-01,121.293,1071.7,1479.75,1380,5469,3922,821.5,473.25
31-08-01,121.018,1072.2,1477,1384.5,5433,3899,825.5,473.95
03-09-01,120.139,1055.3,1447.5,1368.75,5308,3830,818.5,461
04-09-01,120.37,1063.2,1460,1378.85,5332,3840,826,469.5
05-09-01,120.8,1059.2,1458.75,1381,5168,3743,822,468.5
06-09-01,118.829,1043.4,1434,1359.25,5104,3752.5,814.75,470
07-09-01,116.708,1034.8,1423,1347,5078,3721,807,470.5
10-09-01,113.741,1036.5,1422,1353.25,5084,3722,808,469.5
11-09-01,112.665,1053.8,1447.5,1369,5315,3780,819.3,486.5
12-09-01,110.325,1035.5,1420.75,1348.25,5175,3664.5,810.45,471.5
13-09-01,110.703,1039.4,1417.5,1349.25,5119,3690.5,809,471
14-09-01,109.617,1051.5,1435,1363.65,5269,3716.5,814.5,480
17-09-01,105.425,1036.6,1418,1344.5,5087,3655,804.5,471
18-09-01,105.966,1039.7,1420.5,1350.5,5112,3675,805.75,474
19-09-01,105.269,1026.9,1410,1338.75,4906,3636,788,463
20-09-01,100.707,1022,1407.5,1334.5,4850,3623,778.5,459.75
21-09-01,97.407,1027.3,1427.5,1337.5,4892,3603.75,774,453
24-09-01,99.459,1019.1,1421.25,1321.25,4865,3612,770,448.5
25-09-01,101.295,1016.4,1421.25,1320.5,4855,3604,779,450.5
26-09-01,101.188,1021,1422.5,1322,4905,3619,779.5,450.5
27-09-01,102.107,1022.2,1425,1323,4907,3658,786,453.25
28-09-01,103.95,1014.5,1412.5,1314.75,4822,3727,777.25,454.5
01-10-01,104.247,1013.3,1407.5,1315.15,4895,3681,775.25,447.5
02-10-01,104.793,1011.2,1404.5,1314.45,4880,3661,773.1,443.5
03-10-01,104.704,1002,1387,1299.65,4917,3630.5,771,444.5
04-10-01,105.449,1001.2,1391.75,1299.5,4840,3655,767.5,447.5
05-10-01,106.549,998.9,1384.4,1293.5,4800,3689,771.5,467.25
08-10-01,105.451,1005.9,1392,1292.5,5068,3707,773.25,477.75
09-10-01,105.497,1001.6,1385.6,1283.1,5133,3720,770.5,475.75
10-10-01,105.993,996.6,1379.5,1274.25,5181,3719.5,763.5,471
11-10-01,107.711,1005.2,1384.9,1278.25,5235,3756,767.75,470.5
12-10-01,108.544,1012.1,1390.75,1281.75,5405,3791.5,778.75,474.75
15-10-01,108.695,1003.6,1383.5,1279.5,5235,3770,752.5,466.75
16-10-01,110.231,1009.7,1394.5,1292.8,5086,3765,762.75,471
17-10-01,110.228,1013,1394.5,1301.6,5066,3857,758.75,479
18-10-01,108.024,995.1,1371.5,1283.25,4787,3862,749,473.25
19-10-01,106.807,978.2,1351.5,1262.5,4563,3750,753,459.5
22-10-01,107.034,977.1,1346,1267.5,4514,3735.5,748.5,460
23-10-01,108.092,990.3,1370.75,1279,4595,3782,754.5,483
24-10-01,109.183,979.8,1351.5,1269.75,4425,3779,755.5,484
25-10-01,109.927,980.2,1357.25,1268.75,4500,3793,748.75,474.5
26-10-01,110.851,990.3,1375.1,1277.25,4540,3815,764.5,482
29-10-01,110.266,980.7,1355,1268.5,4546,3795.5,755,477.25
30-10-01,109.063,985.6,1369.8,1278.5,4456,3757,753.75,472.95
31-10-01,108.55,974.1,1350.85,1259.75,4441,3756.5,751,473.75
01-11-01,109.44,972.37,1341.25,1255.75,4515,3816,759.5,479.5
02-11-01,110.238,963.21,1332.75,1250,4346,3822.5,747,465.25
05-11-01,110.531,969.5,1337.6,1250,4556,3966,752.5,469.5
06-11-01,111.003,967.66,1340.5,1250.75,4521,3910,741.25,463
07-11-01,111.596,958.31,1318.25,1242.5,4532,3880,737.5,462
08-11-01,111.738,969.73,1340.5,1253.5,4614,3952.5,741.5,476.15
09-11-01,112.592,1003.68,1391,1292.75,4891,3962.5,767.2,496.15
12-11-01,112.663,1023.63,1409.25,1307.5,5500,3952,779.25,497.25
13-11-01,114.715,1063.53,1464.25,1352,6095,4155.5,791.75,490.25
14-11-01,117.502,1060.28,1459.25,1371,5533,4179,798.5,484.75
15-11-01,119.212,1049.26,1445.25,1346.4,5364,4106,802,485.1
16-11-01,118.17,1070.99,1479,1380.7,5490,4030,801.75,497.55
